SectorID,Start,End,Duration
FL339,2020-20,2020-28,9
FL339,2020-30,2021-13,36
FL34,2019-7,2019-11,5
FL34,2019-13,2019-19,7
FL34,2019-21,2019-30,10
FL34,2019-39,2019-48,10
FL34,2019-50,2020-2,5
FL340,2018-4,2018-8,5
FL340,2018-11,2018-16,6
FL340,2018-18,2018-34,17
FL340,2018-36,2019-3,20
FL340,2019-9,2019-28,20
FL340,2019-43,2020-12,22
FL340,2020-17,2020-20,4
FL340,2020-26,2020-31,6
FL340,2020-37,2020-41,5
FL340,2020-46,2021-9,16
FL341,2018-1,2018-18,18
FL341,2018-20,2018-35,16
FL341,2018-37,2018-41,5
FL341,2018-47,2019-7,13
FL341,2019-9,2019-13,5
FL341,2019-15,2019-31,17
FL341,2019-43,2019-49,7
FL341,2020-3,2020-7,5
FL341,2020-27,2020-35,9
FL341,2020-49,2021-13,17
FL342,2018-1,2019-2,54
FL342,2019-4,2019-26,23
FL342,2019-28,2019-32,5
FL342,2019-39,2019-43,5
FL342,2019-45,2020-4,12
FL342,2020-6,2020-10,5
FL342,2020-22,2020-25,4
FL342,2020-27,2020-37,11
FL343,2018-1,2018-12,12
FL343,2018-14,2018-38,25
FL343,2018-44,2018-50,7
FL343,2018-52,2019-4,5
FL343,2019-6,2019-9,4
FL343,2019-15,2019-32,18
FL343,2019-38,2019-45,8
FL343,2019-47,2019-52,6
FL343,2020-2,2020-8,7
FL343,2020-16,2020-28,13
FL343,2020-31,2020-36,6
FL343,2020-42,2020-46,5
FL343,2020-48,2021-13,18
FL344,2018-29,2018-35,7
FL344,2019-27,2019-31,5
FL345,2019-20,2019-24,5
FL345,2020-19,2020-22,4
FL346,2018-49,2019-3,7
FL346,2019-25,2019-29,5
FL346,2019-43,2019-46,4
FL346,2019-49,2020-3,7
FL346,2020-25,2020-32,8
FL346,2020-43,2021-2,12
FL347,2018-5,2018-15,11
FL347,2018-17,2018-24,8
FL347,2018-34,2018-38,5
FL347,2018-49,2019-3,7
FL347,2019-5,2019-13,9
FL347,2019-15,2019-19,5
FL347,2019-21,2019-26,6
FL347,2019-35,2019-38,4
FL347,2019-41,2019-49,9
FL347,2019-51,2020-8,10
FL347,2020-10,2020-26,17
FL347,2020-28,2020-31,4
FL347,2020-36,2021-13,30
FL348,2018-1,2018-29,29
FL348,2018-31,2018-39,9
FL348,2018-41,2018-47,7
FL348,2019-9,2019-13,5
FL348,2019-21,2019-31,11
FL348,2019-46,2019-49,4
FL348,2020-5,2020-9,5
FL348,2020-23,2020-29,7
FL348,2020-33,2020-36,4
FL348,2020-38,2020-41,4
FL348,2020-49,2021-13,17
FL349,2018-3,2018-7,5
FL349,2018-17,2018-25,9
FL349,2019-12,2019-17,6
FL349,2019-19,2019-23,5
FL349,2019-25,2019-29,5
FL349,2019-31,2019-35,5
FL349,2019-41,2019-50,10
FL349,2019-52,2020-5,6
FL349,2020-11,2020-39,29
FL349,2020-51,2021-13,15
FL35,2018-3,2018-6,4
FL35,2018-20,2018-26,7
FL35,2019-1,2019-5,5
FL35,2019-29,2019-32,4
FL35,2020-27,2020-30,4
FL35,2020-32,2020-35,4
FL35,2020-48,2021-9,14
FL351,2018-20,2018-28,9
FL352,2018-3,2018-6,4
FL352,2018-8,2018-11,4
FL352,2018-13,2018-18,6
FL352,2018-28,2018-39,12
FL352,2018-48,2019-2,7
FL352,2019-18,2019-22,5
FL352,2019-24,2019-30,7
FL352,2019-34,2019-44,11
FL352,2019-46,2019-49,4
FL352,2019-52,2021-13,66
FL353,2018-3,2018-39,37
FL353,2018-43,2019-7,17
FL353,2019-9,2019-23,15
FL353,2019-25,2019-35,11
FL353,2019-37,2019-45,9
FL353,2019-47,2020-15,21
FL353,2020-17,2020-31,15
FL353,2020-42,2020-49,8
FL353,2020-51,2021-5,7
FL354,2018-1,2018-40,40
FL354,2018-42,2019-5,16
FL354,2019-8,2019-32,25
FL354,2019-49,2020-43,47
FL354,2020-48,2021-13,18
FL355,2018-1,2018-41,41
FL355,2018-43,2019-5,15
FL355,2019-8,2019-32,25
FL355,2019-41,2019-44,4
FL355,2019-48,2020-8,13
FL355,2020-10,2020-14,5
FL355,2020-19,2020-34,16
FL355,2020-37,2020-42,6
FL355,2020-44,2020-48,5
FL355,2020-52,2021-3,4
FL356,2018-9,2018-28,20
FL356,2018-30,2018-42,13
FL356,2018-45,2019-4,12
FL356,2019-6,2019-9,4
FL356,2019-18,2019-22,5
FL356,2019-41,2019-46,6
FL356,2020-2,2021-10,61
FL357,2018-18,2018-35,18
FL357,2018-51,2019-3,5
FL357,2019-17,2019-21,5
FL357,2019-27,2019-32,6
FL357,2019-37,2019-47,11
FL357,2019-49,2020-3,7
FL357,2020-9,2020-15,7
FL357,2020-29,2020-33,5
FL358,2018-1,2018-26,26
FL358,2018-28,2018-37,10
FL358,2018-48,2018-52,5
FL358,2019-13,2019-20,8
FL358,2019-25,2019-30,6
FL358,2019-44,2019-47,4
FL358,2020-1,2020-6,6
FL358,2020-11,2020-16,6
FL358,2020-18,2020-30,13
FL358,2020-38,2021-13,28
FL359,2018-1,2018-11,11
FL359,2018-13,2018-23,11
FL359,2018-25,2018-33,9
FL359,2018-35,2018-38,4
FL359,2018-50,2019-2,5
FL359,2019-14,2019-22,9
FL359,2019-24,2019-31,8
FL359,2019-33,2019-39,7
FL359,2019-45,2019-52,8
FL359,2020-22,2020-26,5
FL359,2020-42,2020-49,8
FL359,2021-7,2021-11,5
FL360,2018-1,2018-7,7
FL360,2018-9,2018-28,20
FL360,2018-30,2018-40,11
FL360,2018-42,2019-4,15
FL360,2020-11,2020-15,5
FL360,2020-44,2021-13,22
FL361,2018-2,2018-9,8
FL361,2018-11,2018-16,6
FL361,2018-19,2018-23,5
FL361,2018-30,2018-35,6
FL361,2018-37,2018-40,4
FL361,2018-43,2018-46,4
FL361,2018-52,2019-4,5
FL361,2019-20,2019-24,5
FL361,2020-21,2020-28,8
FL361,2020-43,2021-4,14
FL361,2021-9,2021-13,5
FL362,2018-1,2019-33,85
FL362,2019-36,2019-41,6
FL362,2019-43,2020-7,17
FL362,2020-9,2021-13,57
FL363,2018-6,2018-22,17
FL363,2020-22,2020-30,9
FL364,2018-12,2018-18,7
FL364,2019-3,2019-6,4
FL364,2020-26,2020-31,6
FL364,2021-10,2021-13,4
FL365,2018-1,2018-26,26
FL365,2019-26,2019-30,5
FL365,2019-41,2019-45,5
FL365,2019-47,2020-14,20
FL365,2020-23,2020-35,13
FL365,2020-42,2020-47,6
FL365,2020-50,2021-9,12
FL366,2018-1,2018-18,18
FL366,2018-24,2018-27,4
FL366,2018-29,2018-33,5
FL366,2019-9,2019-16,8
FL366,2019-18,2019-22,5
FL366,2019-24,2019-28,5
FL366,2019-42,2019-45,4
FL366,2019-52,2020-4,5
FL366,2020-20,2020-46,27
FL366,2020-48,2021-5,10
FL367,2018-1,2018-23,23
FL367,2018-27,2018-33,7
FL367,2018-35,2018-38,4
FL367,2018-40,2018-49,10
FL367,2018-51,2019-5,7
FL367,2019-7,2019-18,12
FL367,2019-20,2019-32,13
FL367,2019-42,2019-45,4
FL367,2019-50,2020-4,7
FL367,2020-7,2020-11,5
FL367,2020-13,2020-16,4
FL367,2020-27,2020-31,5
FL367,2020-34,2020-43,10
FL367,2020-49,2021-13,17
FL368,2018-4,2018-34,31
FL368,2018-36,2019-10,27
FL368,2019-13,2019-18,6
FL368,2019-20,2019-34,15
FL368,2019-40,2019-43,4
FL368,2019-45,2019-51,7
FL368,2020-9,2020-16,8
FL368,2020-18,2020-35,18
FL368,2020-37,2020-40,4
FL368,2020-50,2021-13,16
FL369,2018-2,2018-15,14
FL369,2018-17,2019-20,56
FL369,2019-25,2019-32,8
FL369,2019-34,2019-40,7
FL369,2019-44,2019-48,5
FL369,2019-50,2020-2,5
FL369,2020-8,2020-17,10
FL369,2020-21,2020-26,6
FL369,2020-32,2021-13,34
FL37,2018-9,2018-13,5
FL37,2019-15,2019-22,8
FL37,2019-41,2019-48,8
FL37,2019-52,2020-6,7
FL37,2021-10,2021-13,4
FL370,2019-36,2019-48,13
FL370,2020-8,2020-15,8
FL370,2020-17,2020-20,4
FL370,2020-22,2020-26,5
FL370,2020-28,2020-38,11
FL370,2020-40,2021-7,20
FL370,2021-9,2021-13,5
FL371,2018-3,2018-19,17
FL371,2018-21,2018-33,13
FL371,2018-39,2018-43,5
FL371,2018-45,2018-51,7
FL371,2019-15,2019-30,16
FL371,2019-37,2019-41,5
FL371,2020-1,2020-4,4
FL371,2020-6,2020-21,16
FL371,2020-23,2020-27,5
FL371,2020-41,2021-13,25
FL372,2018-2,2018-11,10
FL372,2018-22,2018-27,6
FL372,2018-44,2018-52,9
FL372,2019-11,2019-31,21
FL372,2019-41,2019-46,6
FL372,2020-2,2020-6,5
FL372,2020-49,2021-13,17
FL373,2018-7,2018-32,26
FL373,2019-19,2019-47,29
FL373,2020-11,2020-31,21
FL373,2020-33,2020-38,6
FL374,2018-2,2018-19,18
FL374,2018-31,2018-38,8
FL374,2019-23,2019-27,5
FL374,2019-45,2019-48,4
FL374,2020-23,2020-29,7
FL374,2020-31,2020-39,9
FL375,2018-8,2018-15,8
FL375,2018-17,2018-33,17
FL375,2018-39,2018-42,4
FL375,2018-44,2019-11,20
FL375,2019-21,2019-25,5
FL375,2019-27,2019-33,7
FL375,2019-36,2019-41,6
FL375,2019-43,2020-6,16
FL375,2020-22,2020-40,19
FL375,2020-42,2021-8,19
FL376,2018-15,2018-21,7
FL376,2020-31,2020-35,5
FL376,2021-3,2021-9,7
FL377,2018-29,2018-35,7
FL377,2018-43,2019-2,12
FL377,2019-47,2019-50,4
FL377,2020-23,2020-26,4
FL377,2020-29,2020-34,6
FL377,2020-45,2020-48,4
FL378,2018-39,2018-42,4
FL379,2018-23,2018-42,20
FL379,2018-44,2018-51,8
FL379,2020-29,2020-34,6
FL379,2020-40,2020-43,4
FL379,2020-47,2020-50,4
FL38,2018-4,2018-30,27
FL38,2018-36,2018-40,5
FL38,2018-47,2019-3,9
FL38,2019-5,2019-28,24
FL38,2019-30,2019-34,5
FL38,2019-36,2019-39,4
FL38,2019-41,2019-50,10
FL38,2019-52,2020-3,4
FL38,2020-5,2020-10,6
FL38,2020-12,2020-15,4
FL38,2020-17,2020-30,14
FL38,2020-32,2020-35,4
FL38,2020-43,2020-51,9
FL38,2021-1,2021-7,7
FL381,2019-41,2019-45,5
FL381,2020-12,2020-17,6
FL381,2020-46,2021-13,20
FL382,2019-44,2019-48,5
FL382,2020-22,2020-25,4
FL383,2019-45,2019-48,4
FL386,2018-1,2019-1,53
FL386,2019-3,2019-7,5
FL386,2019-12,2019-18,7
FL386,2019-20,2019-36,17
FL386,2019-38,2021-13,80
FL387,2018-46,2018-50,5
FL387,2019-26,2019-31,6
FL388,2019-15,2019-19,5
FL388,2020-19,2020-26,8
FL388,2020-40,2020-44,5
FL389,2018-15,2018-19,5
FL389,2018-21,2018-25,5
FL389,2018-35,2018-39,5
FL389,2019-5,2019-8,4
FL389,2019-11,2019-19,9
FL389,2020-19,2020-23,5
FL389,2020-25,2020-28,4
FL39,2018-1,2018-23,23
FL39,2018-25,2018-29,5
FL39,2018-31,2018-38,8
FL39,2018-40,2018-47,8
FL39,2018-49,2019-1,5
FL39,2019-9,2019-13,5
FL39,2019-15,2019-29,15
FL39,2019-42,2019-47,6
FL39,2019-49,2020-6,10
FL39,2020-21,2020-28,8
FL39,2020-44,2020-49,6
FL39,2020-51,2021-13,15
FL390,2018-10,2018-17,8
FL390,2018-19,2018-29,11
FL390,2018-31,2018-35,5
FL390,2018-37,2018-49,13
FL390,2018-51,2019-3,5
FL390,2019-5,2019-13,9
FL390,2019-21,2019-24,4
FL390,2019-27,2019-34,8
FL390,2019-41,2019-45,5
FL390,2020-21,2020-31,11
FL390,2020-35,2020-39,5
FL390,2020-47,2020-50,4
FL390,2021-4,2021-8,5
FL391,2018-1,2018-43,43
FL391,2018-45,2019-5,13
FL391,2019-7,2019-10,4
FL391,2019-24,2019-27,4
FL391,2019-40,2019-45,6
FL391,2019-48,2019-51,4
FL391,2020-14,2020-18,5
FL391,2020-23,2020-26,4
FL391,2020-32,2020-39,8
FL392,2018-6,2018-38,33
FL392,2018-43,2019-4,14
FL392,2019-6,2019-13,8
FL392,2019-15,2021-13,103
FL393,2018-1,2018-4,4
FL393,2018-8,2018-44,37
FL393,2018-48,2019-37,42
FL393,2019-39,2021-13,79
FL394,2018-10,2018-29,20
FL394,2018-44,2018-47,4
FL394,2018-49,2019-1,5
FL394,2019-12,2019-30,19
FL394,2019-52,2020-4,5
FL394,2020-11,2020-19,9
FL394,2020-21,2020-28,8
FL394,2020-37,2020-41,5
FL394,2020-45,2021-13,21
FL395,2018-1,2018-5,5
FL395,2018-7,2018-39,33
FL395,2018-41,2018-44,4
FL395,2018-49,2019-9,13
FL395,2019-11,2019-27,17
FL395,2019-29,2019-47,19
FL395,2019-49,2020-13,17
FL395,2020-15,2020-21,7
FL395,2020-23,2021-13,43
FL396,2019-23,2019-26,4
FL397,2019-19,2019-23,5
FL397,2020-26,2020-30,5
FL397,2020-33,2020-36,4
FL397,2020-42,2021-4,15
FL398,2018-1,2018-31,31
FL398,2018-33,2018-37,5
FL398,2018-43,2018-46,4
FL398,2019-20,2019-26,7
FL398,2019-43,2019-47,5
FL398,2019-49,2020-3,7
FL398,2020-5,2020-18,14
FL398,2020-20,2020-35,16
FL398,2020-37,2020-40,4
FL398,2020-46,2020-50,5
FL398,2020-52,2021-13,14
FL40,2018-19,2018-23,5
FL40,2018-50,2019-1,4
FL40,2019-6,2019-9,4
FL40,2019-13,2019-31,19
FL40,2019-45,2020-5,13
FL40,2020-21,2020-25,5
FL40,2020-39,2020-43,5
FL40,2020-46,2020-49,4
FL40,2021-9,2021-13,5
FL400,2019-49,2020-6,10
FL400,2020-8,2020-14,7
FL400,2020-24,2020-28,5
FL400,2020-49,2020-52,4
FL402,2020-26,2020-30,5
FL405,2018-1,2021-13,169
FL406,2018-1,2018-9,9
FL406,2018-11,2019-7,49
FL406,2019-9,2019-37,29
FL406,2019-43,2020-51,61
FL406,2021-4,2021-13,10
FL407,2018-2,2018-9,8
FL407,2018-11,2018-15,5
FL407,2018-17,2018-26,10
FL407,2018-32,2018-36,5
FL407,2018-44,2018-52,9
FL407,2019-4,2019-8,5
FL407,2019-13,2019-16,4
FL407,2019-25,2019-28,4
FL407,2019-47,2020-7,13
FL407,2020-14,2020-25,12
FL407,2020-27,2020-30,4
FL407,2020-32,2020-35,4
FL407,2020-41,2021-13,25
FL408,2018-1,2019-34,86
FL408,2019-36,2019-45,10
FL408,2019-47,2020-43,49
FL408,2020-51,2021-13,15
FL409,2018-1,2018-6,6
FL409,2018-8,2019-14,59
FL409,2019-16,2019-20,5
FL409,2019-22,2020-12,43
FL409,2020-14,2020-21,8
FL409,2020-23,2020-34,12
FL409,2020-36,2020-44,9
FL409,2020-48,2021-13,18
FL41,2018-15,2018-20,6
FL41,2018-22,2018-25,4
FL41,2018-27,2019-9,35
FL41,2019-15,2019-22,8
FL41,2019-46,2019-49,4
FL41,2020-34,2020-37,4
FL41,2020-50,2021-9,12
FL410,2018-1,2021-13,169
FL413,2019-9,2019-21,13
FL413,2020-15,2020-30,16
FL414,2018-1,2019-6,58
FL414,2019-12,2019-38,27
FL414,2019-40,2019-49,10
FL414,2019-52,2020-16,17
FL414,2020-18,2020-44,27
FL414,2020-46,2021-13,20
FL415,2018-1,2019-7,59
FL415,2019-9,2019-49,41
FL415,2019-51,2020-15,17
FL415,2020-21,2020-33,13
FL415,2020-35,2020-40,6
FL415,2020-42,2021-8,19
FL416,2018-1,2018-29,29
FL416,2018-31,2018-49,19
FL416,2019-2,2019-9,8
FL416,2019-12,2019-30,19
FL416,2019-45,2019-50,6
FL416,2020-10,2020-13,4
FL416,2020-20,2020-23,4
FL416,2020-43,2021-13,23
FL417,2018-5,2018-9,5
FL417,2018-13,2018-19,7
FL417,2018-21,2018-25,5
FL417,2018-39,2018-43,5
FL417,2018-49,2019-3,7
FL417,2019-23,2019-29,7
FL417,2019-35,2019-39,5
FL417,2020-9,2021-13,57
FL418,2018-3,2018-23,21
FL418,2018-51,2019-3,5
FL418,2019-14,2019-17,4
FL418,2019-21,2019-29,9
FL418,2020-1,2020-7,7
FL418,2020-9,2020-13,5
FL418,2020-15,2021-13,51
FL419,2018-19,2018-35,17
FL419,2018-37,2018-43,7
FL419,2018-46,2019-2,9
FL419,2019-12,2019-15,4
FL419,2019-17,2019-24,8
FL419,2020-3,2020-9,7
FL419,2020-22,2020-30,9
FL419,2020-34,2021-1,20
FL419,2021-3,2021-13,11
FL42,2018-1,2018-21,21
FL42,2018-23,2018-28,6
FL42,2018-30,2018-34,5
FL42,2018-46,2019-3,10
FL42,2019-5,2019-9,5
FL42,2019-15,2019-25,11
FL42,2019-48,2019-51,4
FL42,2020-1,2020-5,5
FL42,2020-23,2020-29,7
FL42,2020-33,2020-39,7
FL42,2020-43,2020-50,8
FL42,2020-52,2021-5,6
FL42,2021-8,2021-12,5
FL420,2018-1,2018-24,24
FL420,2018-29,2020-37,113
FL420,2020-41,2020-51,11
FL420,2021-3,2021-10,8
FL421,2018-1,2018-21,21
FL421,2018-31,2019-11,33
FL421,2019-16,2021-4,93
FL421,2021-7,2021-13,7
FL423,2018-1,2018-41,41
FL423,2018-43,2019-7,17
FL423,2019-9,2019-14,6
FL423,2019-18,2019-35,18
FL423,2019-39,2019-49,11
FL423,2019-51,2020-3,5
FL423,2020-5,2021-13,61
FL424,2018-4,2018-23,20
FL424,2018-29,2018-35,7
FL424,2018-37,2019-6,22
FL424,2019-15,2019-41,27
FL424,2019-43,2020-9,19
FL424,2020-13,2020-17,5
FL424,2020-26,2020-30,5
FL424,2020-32,2020-35,4
FL425,2019-42,2019-50,9
FL425,2019-52,2020-4,5
FL425,2020-6,2020-11,6
FL425,2020-21,2020-31,11
FL426,2018-1,2018-6,6
FL426,2018-11,2018-14,4
FL426,2018-16,2019-7,44
FL426,2019-9,2019-12,4
FL426,2019-14,2019-47,34
FL426,2019-49,2020-31,35
FL427,2018-22,2018-27,6
FL427,2018-32,2018-36,5
FL427,2018-44,2018-48,5
FL428,2018-1,2018-16,16
FL428,2018-18,2019-8,43
FL428,2019-11,2019-19,9
FL428,2019-21,2019-28,8
FL428,2019-30,2019-33,4
FL428,2019-39,2019-43,5
FL428,2019-45,2019-51,7
FL428,2020-6,2020-9,4
FL428,2020-11,2020-37,27
FL428,2020-39,2021-13,27
FL429,2020-27,2020-33,7
FL43,2018-1,2018-41,41
FL43,2018-45,2019-5,13
FL43,2019-7,2019-11,5
FL43,2019-13,2019-30,18
FL43,2019-43,2019-50,8
FL43,2019-52,2020-3,4
FL43,2020-21,2020-25,5
FL43,2020-27,2020-32,6
FL43,2020-37,2020-41,5
FL43,2020-43,2021-2,12
FL430,2018-1,2018-36,36
FL430,2018-38,2019-2,17
FL430,2019-11,2019-33,23
FL430,2019-47,2019-51,5
FL430,2020-3,2020-9,7
FL430,2020-23,2021-13,43
FL431,2018-4,2018-22,19
FL431,2018-43,2018-47,5
FL431,2019-13,2019-18,6
FL431,2019-22,2019-27,6
FL431,2019-29,2019-33,5
FL431,2020-3,2020-6,4
FL431,2020-13,2020-16,4
FL431,2020-23,2020-26,4
FL431,2020-37,2020-41,5
FL431,2020-45,2020-49,5
FL431,2020-51,2021-13,15
FL432,2020-45,2021-5,13
FL433,2019-14,2019-22,9
FL433,2019-44,2019-50,7
FL433,2020-1,2020-9,9
FL433,2020-27,2020-34,8
FL433,2020-40,2021-10,23
FL434,2018-1,2018-23,23
FL434,2018-26,2018-34,9
FL434,2018-41,2019-2,14
FL434,2019-14,2019-30,17
FL434,2019-41,2019-44,4
FL434,2020-8,2020-12,5
FL434,2020-24,2020-28,5
FL434,2020-30,2020-34,5
FL434,2020-38,2020-43,6
FL434,2020-46,2021-11,18
FL435,2018-1,2019-9,61
FL435,2019-15,2019-46,32
FL435,2019-52,2020-9,10
FL435,2020-11,2020-19,9
FL435,2020-23,2021-13,43
FL436,2021-1,2021-5,5
FL437,2018-1,2018-34,34
FL437,2018-36,2019-30,47
FL437,2019-32,2019-38,7
FL437,2019-49,2020-2,6
FL437,2020-10,2020-29,20
FL437,2020-31,2021-13,35
FL438,2018-5,2018-23,19
FL438,2018-27,2018-31,5
FL438,2018-33,2018-38,6
FL438,2018-40,2019-3,16
FL438,2019-7,2019-30,24
FL438,2019-37,2019-43,7
FL438,2019-47,2020-11,17
FL438,2020-15,2020-25,11
FL438,2020-27,2021-13,39
FL439,2018-6,2018-9,4
FL439,2018-11,2018-24,14
FL439,2018-31,2018-34,4
FL439,2019-21,2019-25,5
FL439,2020-29,2020-35,7
FL439,2020-45,2021-9,17
FL44,2018-2,2018-27,26
FL44,2018-29,2018-36,8
FL44,2018-41,2018-49,9
FL44,2019-1,2019-4,4
FL44,2019-14,2019-25,12
FL44,2019-28,2019-31,4
FL44,2019-35,2019-39,5
FL44,2019-41,2019-47,7
FL44,2019-49,2020-13,17
FL44,2020-22,2020-35,14
FL44,2020-37,2020-50,14
FL44,2020-52,2021-10,11
FL440,2018-3,2018-7,5
FL440,2018-12,2018-23,12
FL440,2018-50,2019-5,8
FL440,2020-26,2020-31,6
FL440,2020-33,2020-37,5
FL440,2020-39,2021-13,27
FL441,2018-8,2018-34,27
FL441,2018-37,2018-44,8
FL441,2018-48,2019-4,9
FL441,2019-6,2019-14,9
FL441,2019-22,2019-29,8
FL441,2019-41,2019-47,7
FL441,2020-1,2020-9,9
FL441,2020-29,2021-13,37
FL442,2018-1,2018-32,32
FL442,2018-34,2019-3,22
FL442,2019-5,2019-25,21
FL442,2019-36,2019-39,4
FL442,2019-52,2020-3,4
FL442,2020-28,2020-37,10
FL442,2020-41,2021-13,25
FL443,2018-15,2018-18,4
FL443,2018-42,2018-45,4
FL443,2018-47,2018-50,4
FL443,2018-52,2019-3,4
FL443,2019-6,2019-9,4
FL443,2019-35,2019-38,4
FL443,2020-3,2020-9,7
FL443,2020-17,2020-23,7
FL443,2020-27,2020-33,7
FL443,2020-43,2020-47,5
FL444,2018-2,2018-9,8
FL444,2018-11,2018-23,13
FL444,2018-25,2018-31,7
FL444,2018-41,2019-2,14
FL444,2019-44,2019-47,4
FL444,2019-49,2020-1,5
FL444,2020-4,2020-13,10
FL444,2020-29,2020-35,7
FL444,2020-37,2020-40,4
FL444,2020-42,2021-7,18
FL444,2021-9,2021-13,5
FL445,2018-3,2018-8,6
FL445,2018-18,2018-25,8
FL445,2019-51,2020-2,4
FL447,2018-1,2018-4,4
FL447,2018-12,2018-16,5
FL447,2018-22,2018-31,10
FL447,2018-41,2018-46,6
FL447,2018-48,2019-3,8
FL447,2019-9,2019-12,4
FL447,2019-14,2019-18,5
FL447,2019-20,2019-26,7
FL447,2019-42,2020-16,27
FL447,2020-19,2020-38,20
FL447,2020-40,2020-43,4
FL447,2020-45,2020-50,6
FL447,2020-52,2021-13,14
FL448,2018-5,2018-18,14
FL448,2018-21,2018-25,5
FL448,2018-40,2018-43,4
FL448,2018-46,2018-52,7
FL448,2019-6,2019-9,4
FL448,2019-17,2019-33,17
FL448,2019-37,2019-41,5
FL448,2019-43,2019-51,9
FL448,2020-1,2020-4,4
FL448,2020-6,2020-25,20
FL448,2020-30,2020-35,6
FL448,2020-39,2021-13,27
FL449,2018-3,2018-6,4
FL449,2018-8,2018-13,6
FL449,2018-15,2018-32,18
FL449,2018-38,2018-46,9
FL449,2018-48,2019-10,15
FL449,2019-12,2019-28,17
FL449,2019-37,2020-13,29
FL449,2020-21,2020-26,6
FL449,2020-28,2020-33,6
FL449,2021-4,2021-13,10
FL45,2018-5,2018-11,7
FL45,2018-13,2018-17,5
FL45,2018-19,2018-22,4
FL45,2018-24,2018-31,8
FL45,2018-45,2019-5,13
FL45,2019-15,2019-31,17
FL45,2019-50,2020-4,7
FL45,2020-11,2020-14,4
FL45,2020-32,2020-36,5
FL45,2021-6,2021-13,8
FL450,2018-3,2018-6,4
FL450,2018-17,2018-25,9
FL450,2018-51,2019-4,6
FL450,2020-4,2020-12,9
FL450,2020-14,2020-18,5
FL450,2020-28,2020-31,4
FL450,2020-33,2020-37,5
FL450,2020-39,2020-42,4
FL450,2021-7,2021-13,7
FL451,2018-1,2018-31,31
FL451,2018-48,2018-52,5
FL451,2019-3,2019-7,5
FL451,2019-10,2019-16,7
FL451,2019-22,2019-30,9
FL451,2019-32,2019-38,7
FL451,2019-40,2019-46,7
FL451,2019-52,2020-15,16
FL451,2020-20,2020-34,15
FL451,2020-38,2020-41,4
FL451,2020-44,2020-51,8
FL451,2021-1,2021-8,8
FL452,2018-3,2018-8,6
FL452,2018-10,2018-13,4
FL452,2018-17,2018-24,8
FL452,2018-43,2019-2,12
FL452,2019-19,2019-22,4
FL452,2019-52,2020-5,6
FL452,2020-27,2020-30,4
FL452,2020-40,2020-44,5
FL452,2020-46,2021-9,16
FL453,2018-1,2018-9,9
FL453,2018-11,2018-16,6
FL453,2018-18,2018-34,17
FL453,2018-36,2018-44,9
FL453,2018-49,2019-8,12
FL453,2019-10,2019-16,7
FL453,2019-22,2019-35,14
FL453,2019-42,2020-12,23
FL453,2020-17,2020-38,22
FL453,2020-40,2021-13,26
FL454,2018-1,2018-46,46
FL454,2018-48,2019-5,10
FL454,2019-7,2019-28,22
FL454,2019-43,2019-50,8
FL454,2019-52,2020-9,10
FL454,2020-18,2020-34,17
FL454,2020-37,2021-13,29
FL455,2018-4,2018-25,22
FL455,2018-27,2018-34,8
FL455,2018-42,2019-33,44
FL455,2019-35,2019-40,6
FL455,2019-43,2019-50,8
FL455,2019-52,2020-10,11
FL455,2020-14,2021-13,52
FL456,2018-7,2018-24,18
FL456,2018-32,2018-44,13
FL456,2018-46,2019-10,17
FL456,2019-14,2019-17,4
FL456,2019-21,2019-35,15
FL456,2019-51,2020-2,4
FL456,2020-15,2020-23,9
FL456,2020-43,2021-13,23
FL457,2018-50,2019-3,6
FL457,2019-7,2019-11,5
FL457,2019-14,2019-25,12
FL457,2020-2,2020-10,9
FL457,2020-14,2020-17,4
FL457,2020-19,2020-30,12
FL457,2020-36,2021-13,30
FL458,2018-1,2018-29,29
FL458,2018-35,2018-38,4
FL458,2019-5,2019-10,6
FL458,2019-14,2019-19,6
FL458,2019-21,2019-24,4
FL458,2019-33,2019-39,7
FL458,2019-41,2019-46,6
FL458,2019-50,2020-2,5
FL458,2020-4,2020-8,5
FL458,2020-13,2020-18,6
FL458,2020-20,2020-28,9
FL458,2020-32,2020-47,16
FL458,2020-49,2021-12,16
FL459,2018-1,2018-5,5
FL459,2018-9,2018-30,22
FL459,2018-32,2018-37,6
FL459,2018-51,2019-5,7
FL459,2019-30,2019-33,4
FL459,2019-45,2020-5,13
FL459,2020-19,2020-24,6
FL459,2020-30,2020-51,22
FL46,2018-20,2018-39,20
FL46,2018-46,2019-5,12
FL46,2019-15,2019-18,4
FL46,2019-20,2019-30,11
FL46,2019-38,2019-43,6
FL46,2020-22,2020-29,8
FL46,2020-33,2020-38,6
FL46,2020-40,2020-43,4
FL46,2020-47,2021-5,11
FL46,2021-7,2021-13,7
FL460,2018-3,2018-9,7
FL460,2018-11,2018-45,35
FL460,2018-47,2020-35,93
FL460,2020-39,2021-10,24
FL461,2018-16,2018-26,11
FL461,2018-33,2018-39,7
FL461,2018-42,2018-47,6
FL461,2018-49,2019-17,21
FL461,2019-24,2019-28,5
FL461,2019-30,2019-39,10
FL461,2019-50,2020-25,28
FL461,2020-35,2020-39,5
FL461,2020-41,2021-13,25
FL462,2019-44,2019-48,5
FL463,2018-3,2018-11,9
FL463,2018-15,2018-32,18
FL463,2018-36,2019-4,21
FL463,2019-6,2019-23,18
