SectorID,Start,End,Duration
FL220,2018-1,2018-42,42
FL220,2018-44,2018-52,9
FL220,2019-9,2019-14,6
FL220,2019-17,2019-35,19
FL220,2019-49,2020-3,7
FL220,2020-5,2020-12,8
FL220,2020-14,2020-24,11
FL220,2020-26,2021-10,37
FL221,2018-1,2018-9,9
FL221,2018-11,2018-28,18
FL221,2018-33,2018-38,6
FL221,2018-44,2018-47,4
FL221,2018-51,2019-3,5
FL221,2019-9,2019-22,14
FL221,2019-27,2019-30,4
FL221,2019-43,2019-46,4
FL221,2019-48,2020-2,7
FL221,2020-8,2020-33,26
FL221,2020-37,2021-13,29
FL222,2018-4,2018-31,28
FL222,2018-33,2018-42,10
FL222,2018-44,2019-3,12
FL222,2019-13,2019-34,22
FL222,2019-51,2020-43,45
FL222,2020-45,2021-13,21
FL223,2018-1,2018-10,10
FL223,2018-12,2021-13,158
FL224,2018-1,2019-5,57
FL224,2019-9,2019-13,5
FL224,2019-16,2019-21,6
FL224,2019-26,2019-33,8
FL224,2019-37,2020-12,28
FL224,2020-14,2020-41,28
FL224,2020-47,2020-51,5
FL224,2021-1,2021-8,8
FL224,2021-10,2021-13,4
FL225,2018-1,2019-15,67
FL225,2019-18,2019-25,8
FL225,2019-27,2019-35,9
FL225,2019-37,2019-50,14
FL225,2019-52,2021-13,66
FL226,2018-1,2018-22,22
FL226,2018-24,2018-32,9
FL226,2018-38,2018-52,15
FL226,2019-2,2019-32,31
FL226,2019-34,2019-37,4
FL226,2019-39,2020-12,26
FL226,2020-14,2020-45,32
FL226,2020-47,2021-13,19
FL227,2018-3,2019-31,81
FL227,2019-43,2021-13,75
FL228,2018-1,2019-33,85
FL228,2019-36,2019-39,4
FL228,2019-41,2020-16,28
FL228,2020-18,2021-13,48
FL229,2018-4,2018-10,7
FL229,2018-12,2019-32,73
FL229,2019-34,2019-37,4
FL229,2019-41,2021-13,77
FL23,2018-9,2018-17,9
FL23,2018-21,2018-46,26
FL23,2018-48,2019-3,8
FL23,2019-15,2019-23,9
FL23,2019-25,2019-30,6
FL23,2019-32,2019-37,6
FL23,2019-40,2019-50,11
FL23,2019-52,2020-12,13
FL23,2020-14,2020-17,4
FL23,2020-19,2021-13,47
FL230,2018-1,2018-10,10
FL230,2018-14,2018-25,12
FL230,2018-27,2018-34,8
FL230,2018-36,2018-43,8
FL230,2018-45,2019-9,17
FL230,2019-11,2019-26,16
FL230,2019-39,2019-50,12
FL230,2019-52,2020-29,30
FL230,2020-31,2021-10,32
FL231,2018-2,2018-10,9
FL231,2018-12,2018-39,28
FL231,2018-41,2019-5,17
FL231,2019-7,2019-37,31
FL231,2019-39,2021-13,79
FL232,2018-10,2018-14,5
FL232,2018-16,2019-5,42
FL232,2019-7,2019-14,8
FL232,2019-16,2020-10,47
FL232,2020-12,2020-46,35
FL232,2021-4,2021-10,7
FL233,2018-1,2018-4,4
FL233,2018-6,2018-9,4
FL233,2018-11,2019-3,45
FL233,2019-10,2019-13,4
FL233,2019-15,2019-20,6
FL233,2019-22,2020-17,48
FL233,2020-19,2021-13,47
FL234,2018-1,2021-10,166
FL235,2018-1,2018-9,9
FL235,2018-13,2018-28,16
FL235,2018-30,2019-36,59
FL235,2019-38,2021-13,80
FL236,2018-12,2018-16,5
FL236,2018-20,2018-24,5
FL236,2018-26,2018-30,5
FL236,2018-38,2018-42,5
FL236,2019-7,2019-11,5
FL236,2019-30,2019-34,5
FL236,2019-50,2020-4,7
FL236,2020-28,2020-33,6
FL236,2020-42,2020-47,6
FL237,2018-12,2018-17,6
FL237,2018-19,2018-24,6
FL237,2018-26,2018-34,9
FL237,2018-39,2018-42,4
FL237,2018-48,2018-52,5
FL237,2019-5,2019-11,7
FL237,2019-18,2019-24,7
FL237,2019-52,2020-4,5
FL237,2020-6,2020-9,4
FL237,2020-48,2021-4,9
FL237,2021-6,2021-11,6
FL238,2018-1,2018-21,21
FL238,2018-47,2018-51,5
FL238,2019-7,2019-11,5
FL238,2019-17,2019-22,6
FL238,2019-24,2019-32,9
FL238,2019-49,2021-13,69
FL239,2018-1,2018-32,32
FL239,2018-38,2019-3,18
FL239,2019-5,2019-30,26
FL239,2019-35,2019-38,4
FL239,2019-40,2021-13,78
FL24,2018-2,2018-12,11
FL24,2018-14,2018-17,4
FL24,2018-19,2018-22,4
FL24,2018-26,2018-35,10
FL24,2018-37,2018-41,5
FL24,2018-47,2019-9,15
FL24,2019-14,2019-17,4
FL24,2019-23,2019-27,5
FL24,2019-29,2019-32,4
FL24,2019-34,2019-39,6
FL24,2019-43,2019-50,8
FL24,2020-3,2020-7,5
FL24,2020-13,2020-21,9
FL24,2020-27,2020-31,5
FL24,2020-39,2020-42,4
FL24,2020-45,2020-50,6
FL24,2021-1,2021-13,13
FL240,2018-1,2018-31,31
FL240,2018-33,2019-29,49
FL240,2019-31,2019-34,4
FL240,2019-47,2021-13,71
FL241,2018-1,2018-8,8
FL241,2018-10,2019-12,55
FL241,2019-14,2019-30,17
FL241,2019-32,2020-17,38
FL241,2020-19,2021-13,47
FL242,2018-1,2018-10,10
FL242,2018-12,2019-32,73
FL242,2019-34,2019-40,7
FL242,2019-43,2021-13,75
FL243,2018-1,2018-28,28
FL243,2018-39,2018-47,9
FL243,2019-15,2019-19,5
FL243,2019-21,2019-36,16
FL243,2019-39,2020-2,16
FL243,2020-4,2021-13,62
FL244,2018-1,2018-10,10
FL244,2018-12,2018-18,7
FL244,2018-22,2018-26,5
FL244,2018-28,2018-32,5
FL244,2018-40,2018-45,6
FL244,2018-48,2018-52,5
FL244,2019-10,2019-36,27
FL244,2019-38,2021-13,80
FL245,2018-1,2021-13,169
FL246,2018-1,2018-20,20
FL246,2018-26,2018-34,9
FL246,2018-36,2019-5,22
FL246,2019-7,2019-35,29
FL246,2019-37,2019-45,9
FL246,2020-2,2021-13,64
FL247,2018-1,2018-36,36
FL247,2018-42,2019-34,45
FL247,2019-36,2019-44,9
FL247,2019-46,2020-6,13
FL247,2020-8,2021-13,58
FL248,2018-2,2018-6,5
FL248,2018-8,2018-22,15
FL248,2018-32,2020-31,104
FL248,2020-37,2021-6,22
FL248,2021-10,2021-13,4
FL249,2018-1,2018-28,28
FL249,2018-32,2019-40,61
FL249,2019-42,2019-51,10
FL249,2020-1,2021-13,65
FL25,2018-1,2018-6,6
FL25,2018-10,2018-13,4
FL25,2018-15,2018-41,27
FL25,2018-47,2019-8,14
FL25,2019-10,2019-16,7
FL25,2019-18,2019-29,12
FL25,2019-33,2020-9,29
FL25,2020-11,2020-42,32
FL25,2020-44,2021-13,22
FL250,2018-1,2018-17,17
FL250,2018-19,2018-27,9
FL250,2018-29,2019-21,45
FL250,2019-23,2019-41,19
FL250,2019-52,2020-37,38
FL250,2020-39,2021-10,24
FL251,2018-1,2018-7,7
FL251,2018-12,2018-17,6
FL251,2018-19,2018-23,5
FL251,2018-28,2018-33,6
FL251,2018-43,2019-17,27
FL251,2019-19,2019-26,8
FL251,2020-6,2020-15,10
FL251,2020-20,2020-24,5
FL251,2020-26,2020-31,6
FL251,2020-33,2021-5,25
FL251,2021-7,2021-13,7
FL252,2018-1,2018-35,35
FL252,2018-37,2019-34,50
FL252,2019-43,2020-17,27
FL252,2020-23,2020-29,7
FL252,2020-33,2020-45,13
FL252,2020-49,2021-5,9
FL252,2021-7,2021-13,7
FL253,2018-5,2018-22,18
FL253,2018-26,2018-34,9
FL253,2018-44,2019-12,21
FL253,2019-14,2019-23,10
FL253,2019-31,2019-41,11
FL253,2019-48,2019-51,4
FL253,2020-1,2020-18,18
FL253,2020-23,2020-44,22
FL253,2021-1,2021-13,13
FL254,2018-2,2018-10,9
FL254,2018-12,2019-26,67
FL254,2019-28,2019-37,10
FL254,2019-39,2020-20,34
FL254,2020-23,2020-48,26
FL254,2020-50,2021-2,5
FL254,2021-4,2021-13,10
FL255,2018-1,2018-10,10
FL255,2018-12,2018-40,29
FL255,2018-42,2019-1,12
FL255,2019-3,2019-8,6
FL255,2019-12,2019-23,12
FL255,2019-25,2019-34,10
FL255,2020-5,2020-11,7
FL255,2020-15,2020-31,17
FL255,2020-33,2021-3,23
FL255,2021-5,2021-13,9
FL256,2018-5,2018-10,6
FL256,2018-12,2018-34,23
FL256,2018-36,2019-22,39
FL256,2019-24,2019-28,5
FL256,2019-30,2019-33,4
FL256,2019-46,2019-51,6
FL256,2020-1,2021-3,55
FL256,2021-5,2021-13,9
FL257,2018-1,2021-13,169
FL258,2018-1,2019-34,86
FL258,2019-36,2019-41,6
FL258,2019-43,2020-14,24
FL258,2020-16,2021-13,50
FL259,2018-1,2019-10,62
FL259,2019-12,2019-32,21
FL259,2019-43,2021-13,75
FL26,2018-1,2018-29,29
FL26,2018-39,2018-47,9
FL26,2018-49,2019-4,8
FL26,2019-14,2019-17,4
FL26,2019-19,2019-25,7
FL26,2019-29,2019-33,5
FL26,2019-42,2019-50,9
FL26,2019-52,2020-17,18
FL26,2020-19,2020-31,13
FL26,2020-33,2020-38,6
FL26,2020-44,2020-47,4
FL26,2020-49,2021-5,9
FL260,2018-3,2018-22,20
FL260,2018-24,2018-27,4
FL260,2018-41,2018-44,4
FL260,2018-47,2018-50,4
FL260,2019-52,2020-6,7
FL260,2020-14,2020-20,7
FL260,2020-26,2020-30,5
FL260,2020-34,2020-38,5
FL260,2020-42,2021-13,24
FL261,2018-1,2018-34,34
FL261,2018-40,2019-2,15
FL261,2019-4,2019-10,7
FL261,2019-14,2019-18,5
FL261,2019-20,2020-9,42
FL261,2020-11,2020-44,34
FL261,2020-46,2020-51,6
FL261,2021-5,2021-8,4
FL262,2018-15,2019-25,63
FL262,2019-27,2019-35,9
FL262,2019-37,2019-46,10
FL262,2019-48,2021-13,70
FL264,2018-1,2019-17,69
FL264,2019-19,2019-24,6
FL264,2019-26,2019-34,9
FL264,2019-36,2019-41,6
FL264,2019-45,2020-2,10
FL264,2020-8,2020-19,12
FL264,2020-21,2020-42,22
FL264,2020-44,2021-13,22
FL265,2018-1,2021-13,169
FL267,2018-4,2018-31,28
FL267,2018-33,2018-50,18
FL267,2018-52,2019-7,8
FL267,2019-9,2019-28,20
FL267,2019-33,2019-43,11
FL267,2019-49,2020-23,27
FL267,2020-25,2020-34,10
FL267,2020-37,2020-52,16
FL267,2021-8,2021-13,6
FL268,2018-19,2018-22,4
FL268,2018-24,2018-31,8
FL268,2019-20,2019-32,13
FL268,2019-35,2019-40,6
FL268,2019-42,2019-47,6
FL268,2020-7,2020-11,5
FL268,2020-13,2020-45,33
FL268,2021-1,2021-4,4
FL268,2021-6,2021-13,8
FL269,2018-2,2018-7,6
FL269,2018-23,2018-31,9
FL269,2019-26,2019-30,5
FL269,2020-24,2020-31,8
FL269,2020-38,2020-42,5
FL269,2020-47,2021-4,10
FL27,2018-1,2019-3,55
FL27,2019-5,2019-36,32
FL27,2019-41,2021-13,77
FL270,2018-1,2018-7,7
FL270,2018-9,2018-26,18
FL270,2019-9,2019-16,8
FL270,2019-34,2019-46,13
FL270,2020-10,2020-19,10
FL270,2020-36,2020-44,9
FL270,2020-46,2021-12,19
FL271,2018-31,2018-39,9
FL271,2020-4,2020-8,5
FL272,2018-1,2021-13,169
FL273,2018-1,2018-8,8
FL273,2018-17,2018-25,9
FL273,2018-28,2019-37,62
FL273,2019-39,2019-52,14
FL273,2020-18,2021-13,48
FL274,2018-3,2018-6,4
FL274,2018-17,2018-20,4
FL274,2018-22,2018-25,4
FL274,2018-28,2018-49,22
FL274,2019-3,2019-11,9
FL274,2019-13,2019-38,26
FL274,2019-42,2019-46,5
FL274,2020-1,2020-4,4
FL274,2020-6,2020-10,5
FL274,2020-14,2021-7,46
FL274,2021-9,2021-13,5
FL275,2018-1,2018-11,11
FL275,2018-13,2018-26,14
FL275,2018-30,2018-48,19
FL275,2018-50,2019-5,8
FL275,2019-11,2019-39,29
FL275,2019-45,2020-7,15
FL275,2020-10,2021-13,56
FL276,2018-1,2018-28,28
FL276,2018-30,2019-1,24
FL276,2019-3,2019-13,11
FL276,2019-15,2019-29,15
FL276,2019-35,2019-40,6
FL276,2019-42,2020-5,16
FL276,2020-10,2021-13,56
FL277,2018-4,2018-9,6
FL277,2018-11,2018-17,7
FL277,2018-19,2018-22,4
FL277,2018-24,2018-27,4
FL277,2018-33,2018-40,8
FL277,2018-44,2018-52,9
FL277,2019-3,2019-7,5
FL277,2019-11,2019-16,6
FL277,2019-24,2019-29,6
FL277,2019-41,2019-45,5
FL277,2020-1,2020-27,27
FL277,2020-29,2021-13,37
FL278,2018-5,2018-11,7
FL278,2018-13,2018-16,4
FL278,2018-18,2018-27,10
FL278,2018-36,2018-39,4
FL278,2018-41,2019-6,18
FL278,2019-9,2019-13,5
FL278,2019-19,2019-31,13
FL278,2020-14,2020-17,4
FL278,2020-30,2020-35,6
FL279,2018-1,2018-5,5
FL279,2018-9,2018-13,5
FL279,2018-26,2018-37,12
FL279,2018-51,2019-3,5
FL279,2019-27,2019-31,5
FL279,2019-40,2019-44,5
FL28,2018-2,2018-10,9
FL28,2018-12,2018-20,9
FL28,2019-7,2019-10,4
FL28,2020-10,2020-13,4
FL28,2020-15,2020-28,14
FL28,2020-50,2021-13,16
FL280,2018-1,2019-29,81
FL280,2019-31,2019-34,4
FL280,2019-43,2019-47,5
FL280,2020-1,2020-9,9
FL283,2018-19,2018-23,5
FL283,2018-40,2018-46,7
FL283,2018-51,2019-2,4
FL283,2019-10,2019-13,4
FL283,2019-15,2019-25,11
FL283,2019-27,2019-33,7
FL283,2019-44,2019-47,4
FL283,2019-52,2020-3,4
FL283,2020-10,2020-13,4
FL284,2018-1,2018-29,29
FL284,2018-31,2019-36,58
FL284,2019-45,2019-52,8
FL284,2020-2,2020-5,4
FL284,2020-9,2020-12,4
FL285,2018-1,2018-31,31
FL285,2018-33,2021-13,137
FL286,2018-3,2018-13,11
FL286,2018-25,2018-28,4
FL286,2018-39,2018-43,5
FL286,2019-21,2019-24,4
FL286,2019-35,2019-38,4
FL286,2020-7,2020-11,5
FL286,2020-19,2020-25,7
FL286,2020-27,2020-33,7
FL286,2020-43,2020-47,5
FL286,2020-49,2021-6,10
FL287,2018-4,2018-7,4
FL287,2018-15,2018-20,6
FL287,2018-25,2018-28,4
FL287,2019-51,2020-13,15
FL287,2020-23,2020-33,11
FL287,2020-35,2020-52,18
FL287,2021-6,2021-10,5
FL288,2018-1,2019-43,95
FL288,2019-46,2019-51,6
FL288,2020-1,2020-9,9
FL288,2020-11,2020-14,4
FL288,2020-16,2020-43,28
FL288,2020-45,2021-13,21
FL289,2018-1,2018-35,35
FL289,2018-38,2019-6,21
FL289,2019-12,2019-17,6
FL289,2019-23,2019-27,5
FL289,2019-29,2019-50,22
FL289,2019-52,2020-9,10
FL289,2020-11,2020-21,11
FL289,2020-23,2021-13,43
FL29,2018-1,2018-10,10
FL29,2018-15,2018-20,6
FL29,2018-22,2018-48,27
FL29,2018-50,2019-4,7
FL29,2019-6,2019-10,5
FL29,2019-12,2019-15,4
FL29,2019-17,2019-28,12
FL29,2019-34,2019-49,16
FL29,2019-51,2020-3,5
FL29,2020-9,2020-14,6
FL29,2020-20,2020-43,24
FL29,2020-49,2021-11,15
FL290,2018-11,2018-27,17
FL290,2018-29,2018-33,5
FL290,2018-35,2019-11,29
FL290,2019-13,2019-39,27
FL290,2019-41,2020-3,15
FL290,2020-5,2020-11,7
FL290,2020-13,2020-23,11
FL290,2020-25,2020-30,6
FL290,2020-32,2020-51,20
FL290,2021-1,2021-13,13
FL291,2018-1,2018-9,9
FL291,2018-17,2018-23,7
FL291,2018-25,2018-33,9
FL291,2018-52,2019-6,7
FL291,2019-8,2019-34,27
FL291,2019-36,2019-41,6
FL291,2019-45,2019-49,5
FL291,2019-51,2020-8,10
FL291,2020-14,2020-19,6
FL291,2020-45,2021-4,12
FL292,2018-1,2018-32,32
FL292,2018-34,2019-29,48
FL292,2019-31,2020-21,43
FL292,2020-23,2021-13,43
FL293,2018-4,2018-13,10
FL293,2018-15,2018-18,4
FL293,2018-20,2018-24,5
FL293,2018-28,2018-38,11
FL293,2018-42,2019-8,19
FL293,2019-21,2019-31,11
FL293,2019-35,2019-49,15
FL293,2020-16,2020-20,5
FL293,2020-26,2020-44,19
FL293,2020-46,2021-5,12
FL293,2021-7,2021-13,7
FL294,2018-1,2018-19,19
FL294,2018-21,2018-24,4
FL294,2018-35,2018-39,5
FL294,2018-41,2019-14,26
FL294,2019-19,2019-28,10
FL294,2019-38,2019-41,4
FL294,2019-46,2019-49,4
FL294,2020-2,2020-13,12
FL294,2020-18,2020-42,25
FL294,2020-50,2021-13,16
FL295,2018-1,2021-13,169
FL296,2018-1,2019-6,58
FL296,2019-8,2019-15,8
FL296,2019-17,2019-34,18
FL296,2019-37,2020-26,42
FL296,2020-31,2020-34,4
FL296,2020-40,2020-44,5
FL296,2020-46,2021-3,10
FL297,2018-1,2018-12,12
FL297,2018-14,2018-29,16
FL297,2019-17,2019-22,6
FL297,2019-29,2019-32,4
FL297,2020-6,2020-9,4
FL298,2018-1,2018-33,33
FL298,2018-35,2018-39,5
FL298,2018-47,2018-50,4
FL298,2018-52,2019-11,12
FL298,2019-16,2019-45,30
FL298,2019-51,2020-13,15
FL298,2020-15,2020-18,4
FL298,2020-23,2020-31,9
FL298,2020-33,2021-13,33
FL299,2018-39,2018-45,7
FL299,2019-15,2019-21,7
FL299,2019-41,2019-48,8
FL299,2020-10,2020-16,7
FL299,2020-27,2021-7,33
FL299,2021-9,2021-13,5
FL30,2018-11,2018-16,6
FL30,2018-39,2018-42,4
FL30,2018-52,2019-3,4
FL30,2019-8,2019-14,7
FL30,2019-16,2019-19,4
FL30,2019-24,2019-27,4
FL30,2019-31,2019-35,5
FL30,2019-41,2020-12,24
FL30,2020-14,2021-13,52
FL300,2018-37,2018-49,13
FL300,2019-8,2019-13,6
FL300,2019-21,2019-33,13
FL300,2020-18,2020-23,6
FL300,2020-25,2020-31,7
FL300,2020-40,2020-47,8
FL300,2020-50,2021-2,5
FL300,2021-4,2021-8,5
FL300,2021-10,2021-13,4
FL301,2018-3,2018-7,5
FL301,2019-6,2019-12,7
FL301,2019-14,2019-17,4
FL301,2019-19,2019-33,15
FL301,2019-38,2019-42,5
FL301,2019-44,2019-50,7
FL301,2020-20,2020-23,4
FL301,2020-25,2021-13,41
FL302,2018-1,2018-13,13
FL302,2018-15,2018-23,9
FL302,2018-25,2018-28,4
FL302,2018-33,2018-44,12
FL302,2018-46,2018-50,5
FL302,2019-5,2019-9,5
FL302,2019-16,2019-26,11
FL302,2019-30,2019-33,4
FL302,2019-40,2019-48,9
FL302,2020-2,2020-11,10
FL302,2020-17,2021-13,49
FL304,2018-1,2019-37,89
FL304,2019-39,2019-49,11
FL304,2019-51,2020-10,12
FL304,2020-18,2020-26,9
FL304,2020-29,2020-37,9
FL304,2020-39,2020-42,4
FL304,2021-8,2021-13,6
FL305,2018-1,2019-33,85
FL305,2019-38,2020-18,33
FL305,2020-20,2020-30,11
FL305,2020-32,2021-1,22
FL305,2021-3,2021-13,11
FL306,2018-1,2018-28,28
FL306,2018-31,2018-34,4
FL306,2018-40,2019-2,15
FL306,2019-4,2019-13,10
FL306,2019-23,2019-29,7
FL306,2020-50,2021-1,4
FL307,2018-1,2018-4,4
FL307,2018-15,2018-31,17
FL307,2018-33,2018-36,4
FL307,2019-21,2019-26,6
FL307,2019-28,2019-33,6
FL307,2019-40,2020-4,17
FL308,2018-3,2018-9,7
FL308,2018-11,2018-50,40
FL308,2018-52,2019-3,4
FL308,2019-5,2019-8,4
FL308,2019-11,2019-15,5
FL308,2019-17,2019-21,5
FL308,2020-32,2020-35,4
FL309,2018-1,2019-3,55
FL309,2019-16,2019-19,4
FL309,2020-1,2020-4,4
FL31,2018-2,2018-9,8
FL31,2018-19,2018-22,4
FL31,2018-29,2018-34,6
FL31,2019-27,2019-31,5
FL31,2019-41,2019-44,4
FL31,2019-46,2019-49,4
FL31,2020-3,2020-9,7
FL31,2020-11,2020-15,5
FL31,2020-17,2020-21,5
FL31,2020-27,2021-5,31
FL310,2018-1,2018-8,8
FL310,2018-17,2018-21,5
FL310,2018-24,2018-34,11
FL310,2018-36,2018-39,4
FL310,2018-41,2018-46,6
FL310,2019-18,2019-21,4
FL310,2019-25,2019-31,7
FL310,2019-52,2020-3,4
FL310,2020-29,2020-33,5
FL310,2020-35,2020-47,13
FL310,2020-49,2021-2,6
FL311,2018-1,2018-7,7
FL311,2018-15,2018-20,6
FL311,2018-27,2018-32,6
FL311,2018-38,2018-48,11
FL311,2018-50,2019-3,6
FL311,2019-7,2019-16,10
FL311,2019-18,2019-37,20
FL311,2019-39,2019-43,5
FL311,2019-45,2019-50,6
FL311,2019-52,2020-12,13
FL311,2020-20,2021-13,46
FL312,2018-1,2018-5,5
FL312,2018-7,2018-17,11
FL312,2018-19,2018-42,24
FL312,2018-44,2019-3,12
FL312,2019-15,2019-19,5
FL312,2019-31,2019-39,9
FL312,2019-46,2020-4,11
FL312,2020-10,2020-13,4
FL312,2020-20,2020-32,13
FL312,2020-36,2021-8,25
FL313,2018-1,2018-7,7
FL313,2018-11,2018-26,16
FL313,2018-33,2018-38,6
FL313,2019-44,2019-48,5
FL313,2019-51,2020-6,8
FL313,2020-29,2020-32,4
FL313,2020-41,2020-46,6
FL313,2020-48,2021-8,13
FL315,2018-13,2019-1,41
FL315,2019-3,2019-13,11
FL315,2019-15,2019-24,10
FL315,2019-32,2020-5,26
FL315,2020-11,2020-15,5
FL315,2020-23,2020-27,5
FL315,2020-32,2020-35,4
FL315,2020-49,2021-2,6
FL315,2021-4,2021-9,6
FL316,2018-5,2018-9,5
FL316,2018-12,2018-27,16
FL316,2018-33,2018-36,4
FL316,2018-44,2018-48,5
FL316,2018-50,2019-1,4
FL316,2019-3,2019-9,7
FL316,2019-20,2019-35,16
FL316,2019-39,2019-43,5
FL316,2019-49,2020-5,9
FL316,2020-11,2020-15,5
FL316,2020-19,2020-30,12
FL316,2020-32,2020-37,6
FL316,2020-40,2020-43,4
FL318,2018-1,2019-11,63
FL318,2019-17,2020-9,45
FL318,2020-11,2020-37,27
FL318,2020-39,2021-13,27
FL319,2018-5,2018-21,17
FL319,2018-40,2018-46,7
FL319,2018-50,2019-8,11
FL319,2019-22,2019-27,6
FL319,2019-29,2019-36,8
FL319,2020-4,2020-11,8
FL319,2020-26,2020-33,8
FL319,2020-36,2020-48,13
FL319,2021-1,2021-5,5
FL319,2021-9,2021-13,5
FL32,2018-1,2018-40,40
FL32,2018-42,2018-45,4
FL32,2018-47,2021-13,123
FL320,2018-1,2018-4,4
FL320,2018-14,2018-25,12
FL320,2018-31,2018-36,6
FL320,2018-43,2019-3,13
FL320,2019-13,2019-24,12
FL320,2020-26,2020-34,9
FL320,2020-36,2020-44,9
FL320,2020-46,2020-50,5
FL320,2021-7,2021-13,7
FL321,2018-1,2019-3,55
FL321,2019-5,2019-10,6
FL321,2019-14,2019-42,29
FL321,2019-44,2019-49,6
FL321,2019-52,2020-9,10
FL321,2020-21,2020-45,25
FL321,2020-47,2021-13,19
FL322,2018-1,2018-34,34
FL322,2018-36,2021-13,134
FL323,2018-1,2018-6,6
FL323,2018-14,2018-38,25
FL323,2018-40,2019-14,27
FL323,2019-16,2019-46,31
FL323,2019-48,2021-13,70
FL324,2018-2,2018-12,11
FL324,2018-14,2018-18,5
FL324,2018-25,2018-34,10
FL324,2018-38,2018-41,4
FL324,2018-48,2019-5,10
FL324,2019-13,2019-16,4
FL324,2019-20,2019-30,11
FL324,2019-34,2019-38,5
FL324,2020-34,2020-37,4
FL324,2020-40,2020-44,5
FL324,2021-6,2021-9,4
FL325,2018-3,2018-24,22
FL325,2018-38,2018-45,8
FL325,2019-22,2019-25,4
FL325,2019-47,2020-6,12
FL325,2020-20,2020-23,4
FL325,2020-31,2020-34,4
FL325,2020-38,2020-41,4
FL325,2020-45,2021-6,14
FL326,2018-12,2018-25,14
FL326,2018-37,2018-40,4
FL326,2018-43,2018-49,7
FL326,2018-51,2019-2,4
FL326,2019-11,2019-15,5
FL326,2020-14,2020-18,5
FL326,2020-20,2020-33,14
FL326,2020-41,2020-46,6
FL326,2020-48,2021-7,12
FL326,2021-9,2021-13,5
FL327,2018-7,2018-23,17
FL327,2018-25,2018-33,9
FL327,2018-40,2018-43,4
FL327,2018-48,2018-51,4
FL327,2019-1,2019-11,11
FL327,2019-15,2019-30,16
FL327,2019-38,2019-44,7
FL327,2020-2,2020-15,14
FL327,2020-21,2021-13,45
FL328,2018-1,2018-14,14
FL328,2018-16,2018-28,13
FL328,2018-30,2019-28,51
FL328,2019-30,2019-37,8
FL328,2019-41,2019-50,10
FL328,2019-52,2020-3,4
FL328,2020-29,2021-13,37
FL329,2018-2,2018-25,24
FL329,2018-27,2018-37,11
FL329,2018-39,2019-26,40
FL329,2019-28,2019-37,10
FL329,2019-47,2021-13,71
FL33,2018-8,2018-12,5
FL33,2018-16,2018-19,4
FL33,2018-26,2018-29,4
FL33,2019-52,2020-4,5
FL33,2020-10,2020-13,4
FL33,2020-15,2020-20,6
FL33,2020-23,2020-28,6
FL33,2020-34,2020-38,5
FL33,2020-41,2020-52,12
FL33,2021-2,2021-13,12
FL330,2020-26,2020-29,4
FL331,2018-7,2019-6,52
FL331,2019-13,2019-20,8
FL331,2020-3,2020-6,4
FL331,2020-22,2021-13,44
FL332,2018-3,2019-29,79
FL332,2019-34,2019-39,6
FL332,2019-42,2020-1,12
FL332,2020-9,2020-12,4
FL332,2020-19,2020-22,4
FL332,2020-39,2020-42,4
FL332,2020-44,2020-48,5
FL333,2018-1,2018-18,18
FL333,2018-20,2018-36,17
FL333,2018-41,2019-30,42
FL333,2020-1,2020-43,43
FL333,2020-49,2021-13,17
FL334,2018-1,2018-4,4
FL334,2018-24,2018-33,10
FL334,2018-36,2018-41,6
FL334,2019-17,2019-22,6
FL334,2019-24,2019-33,10
FL334,2019-35,2019-38,4
FL334,2019-40,2020-9,22
FL334,2020-21,2020-30,10
FL334,2020-35,2020-38,4
FL334,2020-48,2020-52,5
FL334,2021-2,2021-7,6
FL335,2018-1,2018-11,11
FL335,2018-13,2018-16,4
FL335,2018-22,2018-43,22
FL335,2018-47,2019-1,7
FL335,2019-27,2019-32,6
FL335,2019-47,2019-51,5
FL335,2020-1,2020-10,10
FL335,2020-12,2020-15,4
FL335,2020-17,2020-23,7
FL335,2020-25,2020-30,6
FL335,2020-32,2020-37,6
FL335,2020-39,2021-10,24
FL336,2018-1,2018-40,40
FL336,2018-42,2019-10,21
FL336,2019-19,2019-24,6
FL336,2019-26,2019-29,4
FL336,2019-36,2019-41,6
FL336,2019-52,2020-14,15
FL336,2020-20,2021-13,46
FL337,2018-9,2018-27,19
FL337,2018-29,2018-40,12
FL337,2018-42,2018-46,5
FL337,2018-48,2019-1,6
FL337,2019-6,2019-15,10
FL337,2019-19,2019-23,5
FL337,2019-25,2019-28,4
FL337,2019-40,2019-46,7
FL337,2020-2,2020-43,42
FL337,2020-47,2021-13,19
FL338,2018-1,2018-18,18
FL338,2018-25,2018-32,8
FL338,2018-34,2018-42,9
FL338,2018-48,2019-4,9
FL338,2019-22,2019-26,5
FL338,2019-30,2019-34,5
FL338,2019-40,2019-48,9
FL338,2020-5,2020-11,7
FL338,2020-13,2020-16,4
FL338,2020-26,2020-31,6
FL338,2020-50,2021-1,4
FL339,2018-1,2018-39,39
FL339,2018-41,2019-10,22
FL339,2019-14,2020-8,47
FL339,2020-10,2021-13,56
FL34,2018-21,2018-25,5
FL34,2018-27,2018-32,6
FL34,2019-5,2019-11,7
FL34,2019-13,2019-19,7
FL34,2019-21,2019-30,10
FL34,2019-39,2019-48,10
FL34,2019-50,2020-2,5
FL34,2020-31,2020-34,4
FL34,2020-49,2020-52,4
